transaction_id,transaction_date,transaction_amount,transaction_type,transaction_duration,login_attempts,previous_transaction_date,previous_transaction_date_raw,location_device,device_id,ip_address,channel,location,customer_id,first_name,surname,dt_customer,account_id,account_type,currency,account_created_date,sender_account,sender_country,sender_region,receiver_country,receiver_region
TX002456,2023-05-05 16:52:44,655.81,Debit,164,2,2023-01-31 16:58:42,2024-11-04 08:12:08,Omaha,D000567,86.83.61.143,ATM,Prague,C7898,Jonathan,Rhodes,2013-09-22,EE868872755410558058,SAVINGS,EUR,2013-09-22,EE768097422433482193,Czech Republic,Europe,Estonia,Europe
TX002117,2023-10-18 16:51:31,309.42,Debit,42,1,2023-05-05 16:52:44,2024-11-04 08:10:21,Fresno,D000395,214.32.109.197,BRANCH,Madrid,C7898,Jonathan,Rhodes,2013-09-22,EE868872755410558058,SAVINGS,EUR,2013-09-22,AU88658309632490048618,Canada,America,Estonia,Europe
TX000727,2023-11-14 17:23:43,729.38,Debit,90,1,2023-10-18 16:51:31,2024-11-04 08:08:16,Los Angeles,D000443,99.205.173.118,ATM,Tallinn,C7898,Jonathan,Rhodes,2013-09-22,EE868872755410558058,SAVINGS,EUR,2013-09-22,EE336059104558568859,Indonesia,Asia,Estonia,Europe
TX000270,2023-02-06 16:09:48,97.98,Debit,18,1,2013-02-03 00:00:00,2024-11-04 08:08:43,Denver,D000470,211.42.9.0,BRANCH,Pärnu,C7904,Vickie,Azikiwe,2013-02-03,EE532270193286248654,SAVINGS,USD,2013-02-03,EE392653227121741136,Indonesia,Asia,Estonia,Europe
TX001659,2023-10-02 18:21:39,165.55,Debit,115,1,2023-02-06 16:09:48,2024-11-04 08:08:55,Dallas,D000639,116.44.12.250,BRANCH,Tartu,C7904,Vickie,Azikiwe,2013-02-03,EE532270193286248654,SAVINGS,USD,2013-02-03,EE241604875688290717,Estonia,Europe,Estonia,Europe
TX000915,2023-11-10 16:26:28,577.73,Debit,63,1,2023-10-02 18:21:39,2024-11-04 08:06:37,San Jose,D000527,93.146.251.20,ATM,Rakvere,C7904,Vickie,Azikiwe,2013-02-03,EE532270193286248654,SAVINGS,USD,2013-02-03,EE984489667254042696,Finland,Europe,Estonia,Europe
TX000342,2023-12-21 17:01:24,26.06,Debit,283,1,2023-11-10 16:26:28,2024-11-04 08:12:00,San Diego,D000689,140.212.253.222,ATM,Viljandi,C7904,Vickie,Azikiwe,2013-02-03,EE532270193286248654,SAVINGS,USD,2013-02-03,EE404356272148826686,Finland,Europe,Estonia,Europe
TX001411,2023-12-21 17:56:04,22.61,Debit,145,1,2023-12-21 17:01:24,2024-11-04 08:06:47,Seattle,D000255,76.136.92.235,INTERNET BANKING,Viljandi,C7904,Vickie,Azikiwe,2013-02-03,EE532270193286248654,SAVINGS,USD,2013-02-03,EE896543471296509942,Estonia,Europe,Estonia,Europe
TX000044,2023-04-12 16:03:37,55.32,Debit,117,1,2012-12-21 00:00:00,2024-11-04 08:08:03,Tucson,D000197,173.135.78.201,ATM,Yangon,C7907,Justin,Wu,2012-12-21,EE184382507987909305,CURRENT,USD,2012-12-21,EE751104981785066380,Thailand,Asia,Estonia,Europe
TX002125,2023-01-03 16:28:03,737.46,Credit,75,4,2014-03-21 00:00:00,2024-11-04 08:07:37,Albuquerque,D000443,202.194.199.70,BRANCH,Narva,C7912,David,Osborne,2014-03-21,EE242530777649987734,CURRENT,USD,2014-03-21,EE343599219290771829,South Africa,Africa,Estonia,Europe
TX000597,2023-07-25 17:21:53,138.06,Debit,159,1,2023-01-03 16:28:03,2024-11-04 08:06:52,Charlotte,D000188,113.21.93.28,BRANCH,Vancouver,C7912,David,Osborne,2014-03-21,EE242530777649987734,CURRENT,USD,2014-03-21,EE910814523492937050,United Arab Emirate,Asia,Estonia,Europe
TX000496,2023-08-10 16:28:55,634.86,Debit,45,1,2023-07-25 17:21:53,2024-11-04 08:08:00,Chicago,D000151,122.94.26.104,ATM,Pärnu,C7912,David,Osborne,2014-03-21,EE242530777649987734,CURRENT,USD,2014-03-21,EE531614972162773395,Australia,Oceania,Estonia,Europe
TX000996,2023-09-18 16:13:38,50.29,Credit,64,1,2023-08-10 16:28:55,2024-11-04 08:07:16,Raleigh,D000499,171.150.178.172,INTERNET BANKING,Sillamäe,C7912,David,Osborne,2014-03-21,EE242530777649987734,CURRENT,USD,2014-03-21,JP33110552547938859773,United Arab Emirate,Asia,Estonia,Europe
TX000397,2023-10-11 16:14:28,416.37,Debit,67,1,2023-09-18 16:13:38,2024-11-04 08:08:50,Columbus,D000686,198.24.183.157,INTERNET BANKING,Oslo,C7912,David,Osborne,2014-03-21,EE242530777649987734,CURRENT,USD,2014-03-21,EE898397766183363686,Kenya,Africa,Estonia,Europe
TX000824,2023-10-19 16:34:39,4.15,Credit,119,1,2023-10-11 16:14:28,2024-11-04 08:09:48,Omaha,D000214,166.41.54.117,BRANCH,San Diego,C7912,David,Osborne,2014-03-21,EE242530777649987734,CURRENT,USD,2014-03-21,EE997086368211591327,South Korea,Asia,Estonia,Europe
TX000594,2023-11-17 17:59:11,139.57,Debit,263,3,2023-10-19 16:34:39,2024-11-04 08:07:23,Fort Worth,D000222,13.30.106.126,ATM,Tallinn,C7912,David,Osborne,2014-03-21,EE242530777649987734,CURRENT,USD,2014-03-21,EE819125621347112855,Japan,Asia,Estonia,Europe
TX000981,2023-05-10 17:41:59,102.67,Debit,119,1,2013-07-04 00:00:00,2024-11-04 08:06:32,Albuquerque,D000097,215.97.143.157,BRANCH,Tartu,C7913,Troy,Ojiofor,2013-07-04,EE215259921670304183,BUSINESS,EUR,2013-07-04,EE972334615507723797,Kenya,Africa,Estonia,Europe
TX001803,2023-08-11 16:02:33,223.76,Credit,110,1,2023-05-10 17:41:59,2024-11-04 08:10:57,Boston,D000441,1.98.25.114,BRANCH,Tallinn,C7913,Troy,Ojiofor,2013-07-04,EE215259921670304183,BUSINESS,EUR,2013-07-04,EE943700173152061383,South Korea,Asia,Estonia,Europe
TX000046,2023-10-04 17:49:29,435.27,Debit,90,1,2023-08-11 16:02:33,2024-11-04 08:11:12,Chicago,D000297,197.162.55.147,BRANCH,Berlin,C7913,Troy,Ojiofor,2013-07-04,EE215259921670304183,BUSINESS,EUR,2013-07-04,EE666966770196542048,Singapore,Asia,Estonia,Europe
TX000407,2023-10-10 17:07:27,364.42,Debit,146,1,2023-10-04 17:49:29,2024-11-04 08:09:16,Colorado Springs,D000469,120.32.147.210,ATM,Rakvere,C7913,Troy,Ojiofor,2013-07-04,EE215259921670304183,BUSINESS,EUR,2013-07-04,EE615906079478546628,Nigeria,Africa,Estonia,Europe
TX000231,2023-11-02 16:36:37,523.74,Debit,159,1,2023-10-10 17:07:27,2024-11-04 08:06:52,Oklahoma City,D000551,216.151.64.40,ATM,Helsinki,C7913,Troy,Ojiofor,2013-07-04,EE215259921670304183,BUSINESS,EUR,2013-07-04,EE399359402616974798,Kenya,Africa,Estonia,Europe
TX001183,2023-11-13 16:30:21,11.67,Debit,105,1,2023-11-02 16:36:37,2024-11-04 08:10:20,Fort Worth,D000017,43.98.242.106,BRANCH,Tartu,C7913,Troy,Ojiofor,2013-07-04,EE215259921670304183,BUSINESS,EUR,2013-07-04,EE479258379459133352,Kenya,Africa,Estonia,Europe
TX001654,2023-02-17 16:28:12,81.15,Debit,114,1,2013-04-25 00:00:00,2024-11-04 08:09:07,Miami,D000311,156.173.170.140,ATM,Warsaw,C7916,Peter,Obiuto,2013-04-25,EE254269019747486317,BUSINESS,EUR,2013-04-25,EE249739373964335748,Thailand,Asia,Estonia,Europe
TX000491,2023-09-13 16:55:14,0.99,Debit,133,1,2023-02-17 16:28:12,2024-11-04 08:09:12,Los Angeles,D000503,187.199.178.27,ATM,Tartu,C7916,Peter,Obiuto,2013-04-25,EE254269019747486317,BUSINESS,EUR,2013-04-25,EE222830191887929350,United Arab Emirate,Asia,Estonia,Europe
TX001394,2023-09-18 16:18:19,401.37,Debit,251,1,2023-09-13 16:55:14,2024-11-04 08:11:41,Los Angeles,D000404,1.198.76.182,BRANCH,Rakvere,C7916,Peter,Obiuto,2013-04-25,EE254269019747486317,BUSINESS,EUR,2013-04-25,EE883538146563320674,Germany,Europe,Estonia,Europe
TX002313,2023-10-10 17:16:59,294.77,Debit,101,1,2023-09-18 16:18:19,2024-11-04 08:10:02,Philadelphia,D000451,27.93.195.98,INTERNET BANKING,San Francisco,C7916,Peter,Obiuto,2013-04-25,EE254269019747486317,BUSINESS,EUR,2013-04-25,EE542089226454615985,Norway,Europe,Estonia,Europe
TX000800,2023-10-25 16:21:15,182.79,Credit,14,1,2023-10-10 17:16:59,2024-11-04 08:06:54,Louisville,D000499,35.73.67.98,INTERNET BANKING,Sillamäe,C7916,Peter,Obiuto,2013-04-25,EE254269019747486317,BUSINESS,EUR,2013-04-25,EE225702144139234402,Sweden,Europe,Estonia,Europe
TX000943,2023-12-12 17:41:53,446.39,Debit,77,1,2023-10-25 16:21:15,2024-11-04 08:07:42,Houston,D000102,155.37.19.43,ATM,Tallinn,C7916,Peter,Obiuto,2013-04-25,EE254269019747486317,BUSINESS,EUR,2013-04-25,EE811720145082967379,Canada,America,Estonia,Europe
TX002029,2023-05-01 16:18:16,431.31,Credit,99,1,2013-12-01 00:00:00,2024-11-04 08:09:29,Atlanta,D000363,223.189.165.37,INTERNET BANKING,Singapore,C7932,Judith,Wu,2013-12-01,EE909197038956092833,CURRENT,USD,2013-12-01,EE287085812244075786,Singapore,Asia,Estonia,Europe
TX002485,2023-07-18 17:56:55,421.56,Debit,144,1,2023-05-01 16:18:16,2024-11-04 08:10:58,San Jose,D000056,86.220.59.252,INTERNET BANKING,Pärnu,C7932,Judith,Wu,2013-12-01,EE909197038956092833,CURRENT,USD,2013-12-01,EE996124441920013435,Finland,Europe,Estonia,Europe
TX001549,2023-08-28 17:56:39,870.3,Debit,229,1,2023-07-18 17:56:55,2024-11-04 08:08:54,San Jose,D000200,143.212.47.226,ATM,Tallinn,C7932,Judith,Wu,2013-12-01,EE909197038956092833,CURRENT,USD,2013-12-01,EE585290761499580698,South Korea,Asia,Estonia,Europe
TX002039,2023-10-06 16:37:16,38.15,Credit,129,1,2023-08-28 17:56:39,2024-11-04 08:12:23,Oklahoma City,D000682,110.235.207.187,INTERNET BANKING,Rakvere,C7932,Judith,Wu,2013-12-01,EE909197038956092833,CURRENT,USD,2013-12-01,EE624823502925620515,Poland,Europe,Estonia,Europe
TX001591,2023-10-30 16:18:48,1143.67,Debit,111,1,2023-10-06 16:37:16,2024-11-04 08:10:41,Atlanta,D000056,184.4.253.143,INTERNET BANKING,Berlin,C7932,Judith,Wu,2013-12-01,EE909197038956092833,CURRENT,USD,2013-12-01,MX17015989840784890998,France,Europe,Estonia,Europe
TX000374,2023-07-17 16:48:23,144.77,Debit,159,1,2014-06-12 00:00:00,2024-11-04 08:10:54,Albuquerque,D000194,57.166.147.242,INTERNET BANKING,Tallinn,C7936,Howard,Walker,2014-06-12,EE612693218563488845,CURRENT,EUR,2014-06-12,EE784222420577429831,Kenya,Africa,Estonia,Europe
TX001319,2023-08-09 16:22:25,101.52,Debit,98,1,2023-07-17 16:48:23,2024-11-04 08:08:38,Tucson,D000002,63.82.133.139,ATM,Tallinn,C7936,Howard,Walker,2014-06-12,EE612693218563488845,CURRENT,EUR,2014-06-12,EE300178131111585367,Singapore,Asia,Estonia,Europe
TX000908,2023-10-04 17:41:08,653.97,Debit,100,1,2023-08-09 16:22:25,2024-11-04 08:11:57,Miami,D000464,141.241.241.128,INTERNET BANKING,Tartu,C7936,Howard,Walker,2014-06-12,EE612693218563488845,CURRENT,EUR,2014-06-12,EE458015975181854941,Italy,Europe,Estonia,Europe
TX000455,2023-10-18 18:32:31,611.11,Debit,282,4,2023-10-04 17:41:08,2024-11-04 08:11:12,Detroit,D000215,141.201.46.191,ATM,Kuressaare,C7936,Howard,Walker,2014-06-12,EE612693218563488845,CURRENT,EUR,2014-06-12,AU08593464510541107882,Saudi Arabia,Asia,Estonia,Europe
TX000329,2023-11-06 17:23:08,354.4,Debit,128,1,2023-10-18 18:32:31,2024-11-04 08:10:00,Chicago,D000416,87.234.36.48,ATM,Tallinn,C7936,Howard,Walker,2014-06-12,EE612693218563488845,CURRENT,EUR,2014-06-12,EE607877857720629401,Sweden,Europe,Estonia,Europe
TX000014,2023-11-20 16:39:15,781.76,Debit,123,1,2023-11-06 17:23:08,2024-11-04 08:07:06,Memphis,D000054,193.83.0.183,ATM,Narva,C7936,Howard,Walker,2014-06-12,EE612693218563488845,CURRENT,EUR,2014-06-12,EE301828456831811554,Denmark,Europe,Estonia,Europe
TX001736,2023-03-03 16:00:01,58.7,Debit,141,1,2012-08-31 00:00:00,2024-11-04 08:07:12,New York,D000633,124.6.134.78,BRANCH,Narva,C7940,Brandy,Moysey,2012-08-31,EE303240411240610611,CURRENT,USD,2012-08-31,EE269222142906870990,Kenya,Africa,Estonia,Europe
TX000284,2023-07-10 16:37:11,362.04,Credit,198,2,2023-03-03 16:00:01,2024-11-04 08:08:47,Philadelphia,D000145,52.1.78.30,BRANCH,Stockholm,C7940,Brandy,Moysey,2012-08-31,EE303240411240610611,CURRENT,USD,2012-08-31,EE297766604673752799,Saudi Arabia,Asia,Estonia,Europe
TX002302,2023-09-28 18:53:02,294.61,Debit,74,1,2023-07-10 16:37:11,2024-11-04 08:07:33,Omaha,D000652,216.32.4.105,BRANCH,Berlin,C7940,Brandy,Moysey,2012-08-31,EE303240411240610611,CURRENT,USD,2012-08-31,EE621063173242780652,Poland,Europe,Estonia,Europe
TX002320,2023-01-18 16:48:32,135.94,Debit,258,1,2012-08-29 00:00:00,2024-11-04 08:10:02,Houston,D000489,58.1.27.124,BRANCH,Berlin,C7970,Emily,Johnstone,2012-08-29,EE786724604096184763,SAVINGS,EUR,2012-08-29,EE659112494082692174,Singapore,Asia,Estonia,Europe
TX002217,2023-02-21 16:47:54,114.15,Debit,52,1,2023-01-18 16:48:32,2024-11-04 08:08:38,Atlanta,D000395,49.29.37.185,ATM,Viljandi,C7970,Emily,Johnstone,2012-08-29,EE786724604096184763,SAVINGS,EUR,2012-08-29,EE985456524705560230,Australia,Oceania,Estonia,Europe
TX001480,2023-04-24 17:18:18,336.05,Debit,164,1,2023-02-21 16:47:54,2024-11-04 08:12:13,San Antonio,D000044,89.237.88.251,BRANCH,Jakarta,C7970,Emily,Johnstone,2012-08-29,EE786724604096184763,SAVINGS,EUR,2012-08-29,EE626994567720776324,Nigeria,Africa,Estonia,Europe
TX002478,2023-05-26 17:10:40,246.41,Debit,23,1,2023-04-24 17:18:18,2024-11-04 08:12:12,Detroit,D000501,56.89.80.133,ATM,Tartu,C7970,Emily,Johnstone,2012-08-29,EE786724604096184763,SAVINGS,EUR,2012-08-29,EE479258379459133352,Japan,Asia,Estonia,Europe
TX001376,2023-09-13 18:11:22,221.49,Credit,196,1,2023-05-26 17:10:40,2024-11-04 08:11:50,Oklahoma City,D000203,76.0.164.168,BRANCH,Tartu,C7970,Emily,Johnstone,2012-08-29,EE786724604096184763,SAVINGS,EUR,2012-08-29,EE018450331407104914,Sweden,Europe,Estonia,Europe
TX000370,2023-06-14 16:30:42,168.53,Debit,112,1,2012-08-17 00:00:00,2024-11-04 08:12:09,San Francisco,D000602,157.164.245.130,ATM,Tallinn,C7975,Allison,Cheng,2012-08-17,EE453156148018086069,CURRENT,USD,2012-08-17,EE392653227121741136,USA,America,Estonia,Europe
TX002445,2023-08-29 16:22:40,177.05,Debit,235,1,2023-06-14 16:30:42,2024-11-04 08:06:55,Philadelphia,D000603,40.45.69.120,BRANCH,Tallinn,C7975,Allison,Cheng,2012-08-17,EE453156148018086069,CURRENT,USD,2012-08-17,EE443305616764389195,USA,America,Estonia,Europe
TX001930,2023-11-24 16:30:21,114.03,Debit,172,1,2023-08-29 16:22:40,2024-11-04 08:11:42,Portland,D000010,10.191.172.154,ATM,Sillamäe,C7975,Allison,Cheng,2012-08-17,EE453156148018086069,CURRENT,USD,2012-08-17,EE255835564761381234,USA,America,Estonia,Europe
TX001793,2023-05-31 17:21:07,53.83,Debit,131,1,2014-02-07 00:00:00,2024-11-04 08:11:45,Baltimore,D000471,4.134.78.167,BRANCH,Viljandi,C7981,Donna,Davis,2014-02-07,EE605560059946380959,BUSINESS,EUR,2014-02-07,EE169023583408382629,Kenya,Africa,Estonia,Europe
TX000272,2023-06-01 16:51:11,251.18,Debit,246,1,2023-05-31 17:21:07,2024-11-04 08:07:55,San Jose,D000056,134.222.122.238,ATM,Pärnu,C7981,Donna,Davis,2014-02-07,EE605560059946380959,BUSINESS,EUR,2014-02-07,EE488303183212007636,Nigeria,Africa,Estonia,Europe
TX001202,2023-06-06 18:31:06,471.75,Credit,41,1,2023-06-01 16:51:11,2024-11-04 08:10:54,San Jose,D000443,100.4.40.132,BRANCH,Tallinn,C7981,Donna,Davis,2014-02-07,EE605560059946380959,BUSINESS,EUR,2014-02-07,AU73419176342965652859,Qatar,Asia,Estonia,Europe
TX000867,2023-09-18 17:41:29,98.71,Debit,117,1,2023-06-06 18:31:06,2024-11-04 08:07:42,Fort Worth,D000276,79.227.202.117,ATM,Kuressaare,C7981,Donna,Davis,2014-02-07,EE605560059946380959,BUSINESS,EUR,2014-02-07,EE732362443235178644,Thailand,Asia,Estonia,Europe
TX002046,2023-12-29 16:45:06,675.37,Credit,31,1,2023-09-18 17:41:29,2024-11-04 08:11:11,Jacksonville,D000508,10.223.224.50,INTERNET BANKING,Viljandi,C7981,Donna,Davis,2014-02-07,EE605560059946380959,BUSINESS,EUR,2014-02-07,EE443407599254997167,Japan,Asia,Estonia,Europe
TX001993,2023-02-13 17:13:49,726.26,Debit,147,1,2013-02-02 00:00:00,2024-11-04 08:06:49,Omaha,D000386,69.160.14.157,INTERNET BANKING,Viljandi,C7985,Mark,Becker,2013-02-02,EE645696909545391863,CURRENT,USD,2013-02-02,EE103332288167913339,Malaysia,Asia,Estonia,Europe
TX001901,2023-03-31 17:25:22,52.87,Debit,70,1,2023-02-13 17:13:49,2024-11-04 08:11:49,Indianapolis,D000053,91.103.147.166,BRANCH,Tartu,C7985,Mark,Becker,2013-02-02,EE645696909545391863,CURRENT,USD,2013-02-02,EE329675809199113012,South Africa,Africa,Estonia,Europe
TX000266,2023-04-05 18:37:10,12.82,Debit,156,1,2023-03-31 17:25:22,2024-11-04 08:08:25,Fort Worth,D000482,152.234.65.155,ATM,Tallinn,C7985,Mark,Becker,2013-02-02,EE645696909545391863,CURRENT,USD,2013-02-02,NG85245944557066400120,Czech Republic,Europe,Estonia,Europe
TX001487,2023-07-17 17:08:03,256.66,Credit,137,1,2023-04-05 18:37:10,2024-11-04 08:06:55,Raleigh,D000377,101.223.82.253,INTERNET BANKING,Sillamäe,C7985,Mark,Becker,2013-02-02,EE645696909545391863,CURRENT,USD,2013-02-02,EE005270388993140411,Spain,Europe,Estonia,Europe
TX001789,2023-07-24 17:46:13,1612.37,Debit,173,1,2023-07-17 17:08:03,2024-11-04 08:08:21,Los Angeles,D000025,16.128.130.153,ATM,Helsinki,C7985,Mark,Becker,2013-02-02,EE645696909545391863,CURRENT,USD,2013-02-02,EE566568106487297740,Japan,Asia,Estonia,Europe
TX001366,2023-11-10 16:43:45,91.32,Debit,77,1,2023-07-24 17:46:13,2024-11-04 08:08:22,Milwaukee,D000353,49.29.37.185,BRANCH,Warsaw,C7985,Mark,Becker,2013-02-02,EE645696909545391863,CURRENT,USD,2013-02-02,EE372601906411074903,Germany,Europe,Estonia,Europe
TX001385,2023-11-27 16:57:08,153.08,Debit,201,1,2023-11-10 16:43:45,2024-11-04 08:09:29,Omaha,D000637,130.29.230.16,ATM,Kuressaare,C7985,Mark,Becker,2013-02-02,EE645696909545391863,CURRENT,USD,2013-02-02,EE879775878560921020,Italy,Europe,Estonia,Europe
TX000568,2023-03-24 18:50:42,350.14,Credit,38,1,2014-03-19 00:00:00,2024-11-04 08:08:40,Los Angeles,D000182,161.168.126.136,INTERNET BANKING,Tartu,C8011,Jennifer,Macdonald,2014-03-19,EE909888706721840951,BUSINESS,EUR,2014-03-19,EE504859653800137588,Japan,Asia,Estonia,Europe
TX000696,2023-08-25 17:26:27,1151.18,Debit,105,1,2023-03-24 18:50:42,2024-11-04 08:07:02,Kansas City,D000208,72.192.101.196,ATM,Narva,C8011,Jennifer,Macdonald,2014-03-19,EE909888706721840951,BUSINESS,EUR,2014-03-19,EE368174754839497485,Singapore,Asia,Estonia,Europe
TX001807,2023-03-13 17:10:34,350.11,Credit,178,1,2013-07-08 00:00:00,2024-11-04 08:08:12,Raleigh,D000510,24.181.236.233,INTERNET BANKING,Pärnu,C8014,Mark,Sabbatini,2013-07-08,EE241991311158816886,SAVINGS,EUR,2013-07-08,EE144004152621487897,South Korea,Asia,Estonia,Europe
TX001064,2023-12-08 17:05:35,65.26,Debit,72,1,2023-03-13 17:10:34,2024-11-04 08:10:54,Sacramento,D000489,77.208.193.198,BRANCH,Viljandi,C8014,Mark,Sabbatini,2013-07-08,EE241991311158816886,SAVINGS,EUR,2013-07-08,EE458535279044243623,Australia,Oceania,Estonia,Europe
TX001717,2023-03-10 17:34:34,651.55,Debit,82,1,2013-11-23 00:00:00,2024-11-04 08:09:47,Phoenix,D000344,110.64.1.201,INTERNET BANKING,Sillamäe,C8023,Lisa,Nwankwo,2013-11-23,EE188902730901195587,SAVINGS,EUR,2013-11-23,EE927672344158607943,France,Europe,Estonia,Europe
TX001825,2023-06-26 17:37:20,93.82,Debit,176,1,2023-03-10 17:34:34,2024-11-04 08:11:15,San Diego,D000018,16.250.113.156,INTERNET BANKING,Bangkok,C8023,Lisa,Nwankwo,2013-11-23,EE188902730901195587,SAVINGS,EUR,2013-11-23,EE928220856002076723,Qatar,Asia,Estonia,Europe
TX001663,2023-08-10 16:23:08,293.85,Debit,144,1,2023-06-26 17:37:20,2024-11-04 08:09:31,Charlotte,D000460,206.168.209.111,INTERNET BANKING,Tartu,C8023,Lisa,Nwankwo,2013-11-23,EE188902730901195587,SAVINGS,EUR,2013-11-23,EE263090814252217833,Sweden,Europe,Estonia,Europe
TX000115,2023-02-10 16:52:48,327.86,Debit,104,1,2014-04-11 00:00:00,2024-11-04 08:06:30,Fresno,D000655,188.124.181.12,INTERNET BANKING,Prague,C8024,Kimberly,Kuo,2014-04-11,EE479258379459133352,BUSINESS,USD,2014-04-11,AU65147312845188074781,South Africa,Africa,Estonia,Europe
TX000982,2023-03-06 17:05:25,460.09,Credit,146,3,2023-02-10 16:52:48,2024-11-04 08:08:33,Fresno,D000033,188.77.83.72,INTERNET BANKING,Doha,C8024,Kimberly,Kuo,2014-04-11,EE479258379459133352,BUSINESS,USD,2014-04-11,EE928220856002076723,Denmark,Europe,Estonia,Europe
TX001903,2023-06-12 16:25:21,1168.26,Credit,37,1,2023-03-06 17:05:25,2024-11-04 08:09:53,Philadelphia,D000697,111.78.64.133,INTERNET BANKING,Narva,C8024,Kimberly,Kuo,2014-04-11,EE479258379459133352,BUSINESS,USD,2014-04-11,EE245805198635908602,Sweden,Europe,Estonia,Europe
TX000916,2023-09-25 16:58:25,170.26,Debit,265,1,2023-06-12 16:25:21,2024-11-04 08:07:32,Chicago,D000445,6.44.165.160,ATM,Doha,C8024,Kimberly,Kuo,2014-04-11,EE479258379459133352,BUSINESS,USD,2014-04-11,EE043880041313308999,Denmark,Europe,Estonia,Europe
TX000746,2023-01-11 16:58:02,319.17,Debit,81,1,2012-11-04 00:00:00,2024-11-04 08:08:49,Tucson,D000444,7.28.148.225,INTERNET BANKING,Viljandi,C8032,Kimberly,Hudson,2012-11-04,EE769907918749123710,CURRENT,USD,2012-11-04,EE303240411240610611,Czech Republic,Europe,Estonia,Europe
TX001330,2023-02-15 16:50:13,224.28,Debit,68,1,2023-01-11 16:58:02,2024-11-04 08:10:52,Chicago,D000316,189.20.224.220,INTERNET BANKING,Oslo,C8032,Kimberly,Hudson,2012-11-04,EE769907918749123710,CURRENT,USD,2012-11-04,AU87519211187643680168,Malaysia,Asia,Estonia,Europe
TX002150,2023-02-28 17:45:06,1250.94,Debit,107,2,2023-02-15 16:50:13,2024-11-04 08:08:33,Columbus,D000282,35.67.21.23,ATM,New York,C8032,Kimberly,Hudson,2012-11-04,EE769907918749123710,CURRENT,USD,2012-11-04,EE381758714454105442,Myanmar,Asia,Estonia,Europe
TX000298,2023-06-26 16:40:21,34.74,Debit,24,1,2023-02-28 17:45:06,2024-11-04 08:11:03,San Francisco,D000320,82.88.241.226,ATM,Pärnu,C8032,Kimberly,Hudson,2012-11-04,EE769907918749123710,CURRENT,USD,2012-11-04,EE876273889133403671,Denmark,Europe,Estonia,Europe
TX002064,2023-06-26 18:41:55,351.38,Debit,21,1,2023-06-26 16:40:21,2024-11-04 08:06:32,New York,D000254,47.82.77.181,BRANCH,Viljandi,C8032,Kimberly,Hudson,2012-11-04,EE769907918749123710,CURRENT,USD,2012-11-04,EE346018383404226495,Finland,Europe,Estonia,Europe
TX000074,2023-10-20 16:54:28,233.92,Credit,280,1,2023-06-26 18:41:55,2024-11-04 08:08:45,Jacksonville,D000295,152.140.239.181,INTERNET BANKING,Narva,C8032,Kimberly,Hudson,2012-11-04,EE769907918749123710,CURRENT,USD,2012-11-04,EE626994567720776324,Italy,Europe,Estonia,Europe
TX000747,2023-11-03 16:39:45,73.95,Debit,76,1,2023-10-20 16:54:28,2024-11-04 08:07:22,Kansas City,D000337,6.204.110.7,ATM,Pärnu,C8032,Kimberly,Hudson,2012-11-04,EE769907918749123710,CURRENT,USD,2012-11-04,EE279291072392396334,Thailand,Asia,Estonia,Europe
TX001339,2023-11-17 16:39:20,19.39,Debit,45,1,2023-11-03 16:39:45,2024-11-04 08:11:24,Colorado Springs,D000294,201.95.180.152,ATM,Viljandi,C8032,Kimberly,Hudson,2012-11-04,EE769907918749123710,CURRENT,USD,2012-11-04,EE478818288015699593,Indonesia,Asia,Estonia,Europe
TX000517,2023-02-14 16:23:39,64.9,Credit,72,1,2013-07-14 00:00:00,2024-11-04 08:10:18,Detroit,D000165,45.246.89.225,BRANCH,Sillamäe,C8050,Denise,Cheng,2013-07-14,EE317830508045605158,SAVINGS,EUR,2013-07-14,EE301828456831811554,Italy,Europe,Estonia,Europe
TX000846,2023-05-10 16:38:07,793.13,Debit,76,1,2023-02-14 16:23:39,2024-11-04 08:09:45,Memphis,D000518,173.232.121.213,INTERNET BANKING,Narva,C8050,Denise,Cheng,2013-07-14,EE317830508045605158,SAVINGS,EUR,2013-07-14,EE621119931793805271,Italy,Europe,Estonia,Europe
TX000120,2023-05-22 17:09:52,115.83,Debit,167,1,2023-05-10 16:38:07,2024-11-04 08:10:02,Fresno,D000663,124.6.134.78,BRANCH,Rakvere,C8050,Denise,Cheng,2013-07-14,EE317830508045605158,SAVINGS,EUR,2013-07-14,EE991506510033357192,Finland,Europe,Estonia,Europe
TX000668,2023-07-18 18:03:03,373.27,Credit,79,1,2023-05-22 17:09:52,2024-11-04 08:06:36,Miami,D000090,35.67.21.23,INTERNET BANKING,Mexico City,C8050,Denise,Cheng,2013-07-14,EE317830508045605158,SAVINGS,EUR,2013-07-14,EE255835564761381234,Germany,Europe,Estonia,Europe
TX000776,2023-09-08 17:48:22,173.74,Debit,64,1,2023-07-18 18:03:03,2024-11-04 08:11:52,Houston,D000127,161.177.41.214,INTERNET BANKING,Sharjah,C8050,Denise,Cheng,2013-07-14,EE317830508045605158,SAVINGS,EUR,2013-07-14,EE185517025564314712,Kenya,Africa,Estonia,Europe
